"channel","scenario","scenario_label","effect_label","effect","replicate","seed","known_role_instability","family","scale","score","null_threshold_95","null_median","null_mad","detected"
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,96,20763913,0,"conventional indicator","native indicator scale",0.140676460093472,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","large",1,68,20864885,0,"conventional indicator","native indicator scale",0.159602670170937,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","role_reassignment","Node role reassignment","small",0.25,61,20962878,0.123846019857168,"conventional indicator","native indicator scale",0.0347515075426408,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","role_reassignment","Node role reassignment","large",1,47,20964864,0.248688352570829,"conventional indicator","native indicator scale",0.116715101405811,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,31,20463848,0,"conventional indicator","native indicator scale",0.416698824491911,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,32,20763849,0,"conventional indicator","native indicator scale",0.0485893290835158,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","density_shift","Global density shift","medium",0.5,10,20563827,0,"conventional indicator","native indicator scale",0.355894912697934,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","medium",0.5,11,20863828,0,"conventional indicator","native indicator scale",0.105304286919303,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","null","Null: sampling variation","null",0,174,20361991,0,"conventional indicator","native indicator scale",0.0433270673161186,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","small",0.25,167,20462984,0,"conventional indicator","native indicator scale",0.185062577180485,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","small",0.25,168,20762985,0,"conventional indicator","native indicator scale",0.058374162972374,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,160,20463977,0,"conventional indicator","native indicator scale",0.45654653516072,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","small",0.25,147,20862964,0,"conventional indicator","native indicator scale",0.0133954982800937,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","destination_attraction","Destination-attraction shock","small",0.25,125,20662942,0,"conventional indicator","native indicator scale",0.130693390252677,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","large",1,111,20664928,0,"conventional indicator","native indicator scale",0.542439396162861,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","medium",0.5,118,20663935,0,"conventional indicator","native indicator scale",0.236000575036499,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,96,20463913,0,"conventional indicator","native indicator scale",0.477062624220771,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,97,20763914,0,"conventional indicator","native indicator scale",0.0685796405789141,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","local_block_shock","Localized block-pair shock","large",1,69,20864886,0,"conventional indicator","native indicator scale",0.197555185503846,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","role_reassignment","Node role reassignment","small",0.25,62,20962879,0.123846019857168,"conventional indicator","native indicator scale",0.0148551009909248,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","role_reassignment","Node role reassignment","large",1,48,20964865,0.248688352570829,"conventional indicator","native indicator scale",0.0889649019050118,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,32,20463849,0,"conventional indicator","native indicator scale",0.467177352121675,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,33,20763850,0,"conventional indicator","native indicator scale",0.0779364802935891,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","density_shift","Global density shift","medium",0.5,11,20563828,0,"conventional indicator","native indicator scale",0.368898489180246,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","medium",0.5,12,20863829,0,"conventional indicator","native indicator scale",0.0481718783471248,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","null","Null: sampling variation","null",0,175,20361992,0,"conventional indicator","native indicator scale",0.0364967734010051,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","small",0.25,168,20462985,0,"conventional indicator","native indicator scale",0.271266482446675,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","small",0.25,169,20762986,0,"conventional indicator","native indicator scale",0.0202718538630116,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,161,20463978,0,"conventional indicator","native indicator scale",0.400656122083717,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","small",0.25,148,20862965,0,"conventional indicator","native indicator scale",0.0160112897041333,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","destination_attraction","Destination-attraction shock","small",0.25,126,20662943,0,"conventional indicator","native indicator scale",0.134279615629875,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","large",1,112,20664929,0,"conventional indicator","native indicator scale",0.599765287474046,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","medium",0.5,119,20663936,0,"conventional indicator","native indicator scale",0.271225349653923,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,97,20463914,0,"conventional indicator","native indicator scale",0.41781454767442,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,98,20763915,0,"conventional indicator","native indicator scale",0.116301334392562,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","large",1,70,20864887,0,"conventional indicator","native indicator scale",0.215111379616946,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","role_reassignment","Node role reassignment","small",0.25,63,20962880,0.123846019857168,"conventional indicator","native indicator scale",0.0514189146376989,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","role_reassignment","Node role reassignment","large",1,49,20964866,0.248688352570829,"conventional indicator","native indicator scale",0.185229159118856,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,33,20463850,0,"conventional indicator","native indicator scale",0.501479761347753,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,34,20763851,0,"conventional indicator","native indicator scale",0.181428343944727,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","density_shift","Global density shift","medium",0.5,12,20563829,0,"conventional indicator","native indicator scale",0.401875457550412,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","medium",0.5,13,20863830,0,"conventional indicator","native indicator scale",0.0965564411819813,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","null","Null: sampling variation","null",0,176,20361993,0,"conventional indicator","native indicator scale",0.000138188350941704,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","small",0.25,169,20462986,0,"conventional indicator","native indicator scale",0.322032646109019,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","small",0.25,170,20762987,0,"conventional indicator","native indicator scale",0.0108387458593526,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,162,20463979,0,"conventional indicator","native indicator scale",0.460581748229785,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","small",0.25,149,20862966,0,"conventional indicator","native indicator scale",0.0832807493914896,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","small",0.25,127,20662944,0,"conventional indicator","native indicator scale",0.112341395337552,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","large",1,113,20664930,0,"conventional indicator","native indicator scale",0.511186019095842,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","medium",0.5,120,20663937,0,"conventional indicator","native indicator scale",0.280405801922852,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,98,20463915,0,"conventional indicator","native indicator scale",0.475862059045415,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,99,20763916,0,"conventional indicator","native indicator scale",0.142018006501841,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","large",1,71,20864888,0,"conventional indicator","native indicator scale",0.199211943007414,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","role_reassignment","Node role reassignment","small",0.25,64,20962881,0.123846019857168,"conventional indicator","native indicator scale",0.0157890853196854,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","role_reassignment","Node role reassignment","large",1,50,20964867,0.248688352570829,"conventional indicator","native indicator scale",0.0800121942857857,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,34,20463851,0,"conventional indicator","native indicator scale",0.434046333605879,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,35,20763852,0,"conventional indicator","native indicator scale",0.06304039351655,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","density_shift","Global density shift","medium",0.5,13,20563830,0,"conventional indicator","native indicator scale",0.333033816045303,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","medium",0.5,14,20863831,0,"conventional indicator","native indicator scale",0.0822814988170997,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","null","Null: sampling variation","null",0,177,20361994,0,"conventional indicator","native indicator scale",0.0496443923002747,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","small",0.25,170,20462987,0,"conventional indicator","native indicator scale",0.189508619531356,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","small",0.25,171,20762988,0,"conventional indicator","native indicator scale",0.0642757673861549,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,163,20463980,0,"conventional indicator","native indicator scale",0.423578289110639,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","small",0.25,150,20862967,0,"conventional indicator","native indicator scale",0.024541108916118,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","destination_attraction","Destination-attraction shock","small",0.25,128,20662945,0,"conventional indicator","native indicator scale",0.152607720287753,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","large",1,114,20664931,0,"conventional indicator","native indicator scale",0.522977241479389,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","medium",0.5,121,20663938,0,"conventional indicator","native indicator scale",0.226786833230499,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,99,20463916,0,"conventional indicator","native indicator scale",0.423029857560714,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,100,20763917,0,"conventional indicator","native indicator scale",0.07697151239514,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","large",1,72,20864889,0,"conventional indicator","native indicator scale",0.209348653360022,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","role_reassignment","Node role reassignment","small",0.25,65,20962882,0.123846019857168,"conventional indicator","native indicator scale",0.0383601115992551,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","role_reassignment","Node role reassignment","large",1,51,20964868,0.248688352570829,"conventional indicator","native indicator scale",0.176052847286368,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,35,20463852,0,"conventional indicator","native indicator scale",0.468849663470349,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,36,20763853,0,"conventional indicator","native indicator scale",0.105088887243825,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","density_shift","Global density shift","medium",0.5,14,20563831,0,"conventional indicator","native indicator scale",0.368054730582525,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","medium",0.5,15,20863832,0,"conventional indicator","native indicator scale",0.0814511064089931,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","null","Null: sampling variation","null",0,178,20361995,0,"conventional indicator","native indicator scale",0.063480597502771,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","small",0.25,171,20462988,0,"conventional indicator","native indicator scale",0.280569207028732,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","small",0.25,172,20762989,0,"conventional indicator","native indicator scale",0.0359525169284165,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,164,20463981,0,"conventional indicator","native indicator scale",0.47387853030229,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","small",0.25,151,20862968,0,"conventional indicator","native indicator scale",0.0262865200563915,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","destination_attraction","Destination-attraction shock","small",0.25,129,20662946,0,"conventional indicator","native indicator scale",0.145095801493854,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","large",1,115,20664932,0,"conventional indicator","native indicator scale",0.563130384969744,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","medium",0.5,122,20663939,0,"conventional indicator","native indicator scale",0.310192752647591,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,100,20463917,0,"conventional indicator","native indicator scale",0.464393787664685,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,101,20763918,0,"conventional indicator","native indicator scale",0.111137458816364,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","large",1,73,20864890,0,"conventional indicator","native indicator scale",0.237017148268009,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","role_reassignment","Node role reassignment","small",0.25,66,20962883,0.123846019857168,"conventional indicator","native indicator scale",0.0332691271561778,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","role_reassignment","Node role reassignment","large",1,52,20964869,0.248688352570829,"conventional indicator","native indicator scale",0.122008372335861,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,36,20463853,0,"conventional indicator","native indicator scale",0.412784819814647,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,37,20763854,0,"conventional indicator","native indicator scale",0.126696701829308,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","density_shift","Global density shift","medium",0.5,15,20563832,0,"conventional indicator","native indicator scale",0.367585378159523,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","medium",0.5,16,20863833,0,"conventional indicator","native indicator scale",0.0520951118834034,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","null","Null: sampling variation","null",0,179,20361996,0,"conventional indicator","native indicator scale",0.0386662176484283,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","small",0.25,172,20462989,0,"conventional indicator","native indicator scale",0.256159308716546,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","small",0.25,173,20762990,0,"conventional indicator","native indicator scale",0.0776776997059496,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,165,20463982,0,"conventional indicator","native indicator scale",0.400326441710678,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","small",0.25,152,20862969,0,"conventional indicator","native indicator scale",0.0314389036371292,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","destination_attraction","Destination-attraction shock","small",0.25,130,20662947,0,"conventional indicator","native indicator scale",0.168228714981829,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","large",1,116,20664933,0,"conventional indicator","native indicator scale",0.532006611032292,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","medium",0.5,123,20663940,0,"conventional indicator","native indicator scale",0.302146886477141,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,101,20463918,0,"conventional indicator","native indicator scale",0.496574788817039,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,102,20763919,0,"conventional indicator","native indicator scale",0.0913641043122144,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","large",1,74,20864891,0,"conventional indicator","native indicator scale",0.1676625987216,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","role_reassignment","Node role reassignment","small",0.25,67,20962884,0.123846019857168,"conventional indicator","native indicator scale",0.0627586280873231,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","role_reassignment","Node role reassignment","large",1,53,20964870,0.248688352570829,"conventional indicator","native indicator scale",0.132735009929416,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,37,20463854,0,"conventional indicator","native indicator scale",0.447879504611524,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,38,20763855,0,"conventional indicator","native indicator scale",0.0586183888553808,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","density_shift","Global density shift","medium",0.5,16,20563833,0,"conventional indicator","native indicator scale",0.376589004112345,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","medium",0.5,17,20863834,0,"conventional indicator","native indicator scale",0.116275803087103,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","null","Null: sampling variation","null",0,180,20361997,0,"conventional indicator","native indicator scale",0.0423464785499625,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","small",0.25,173,20462990,0,"conventional indicator","native indicator scale",0.225738295002856,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","small",0.25,174,20762991,0,"conventional indicator","native indicator scale",0.032572573202323,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,166,20463983,0,"conventional indicator","native indicator scale",0.499872673906893,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","small",0.25,153,20862970,0,"conventional indicator","native indicator scale",0.0263280236172143,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","destination_attraction","Destination-attraction shock","small",0.25,131,20662948,0,"conventional indicator","native indicator scale",0.161408606898272,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","large",1,117,20664934,0,"conventional indicator","native indicator scale",0.555382409523505,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","medium",0.5,124,20663941,0,"conventional indicator","native indicator scale",0.224950528895032,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,102,20463919,0,"conventional indicator","native indicator scale",0.419685917880724,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,103,20763920,0,"conventional indicator","native indicator scale",0.0905774210923287,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","large",1,75,20864892,0,"conventional indicator","native indicator scale",0.170780949604017,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","role_reassignment","Node role reassignment","small",0.25,68,20962885,0.123846019857168,"conventional indicator","native indicator scale",0.0775454993047724,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","role_reassignment","Node role reassignment","large",1,54,20964871,0.248688352570829,"conventional indicator","native indicator scale",0.15281055901584,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,38,20463855,0,"conventional indicator","native indicator scale",0.467976853790613,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,39,20763856,0,"conventional indicator","native indicator scale",0.0215403108574908,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","density_shift","Global density shift","medium",0.5,17,20563834,0,"conventional indicator","native indicator scale",0.385623466535542,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","medium",0.5,18,20863835,0,"conventional indicator","native indicator scale",0.0504534152256984,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","null","Null: sampling variation","null",0,181,20361998,0,"conventional indicator","native indicator scale",0.0357656801174979,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","small",0.25,174,20462991,0,"conventional indicator","native indicator scale",0.207989037496676,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","small",0.25,175,20762992,0,"conventional indicator","native indicator scale",0.0463258295651912,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,167,20463984,0,"conventional indicator","native indicator scale",0.416490779052824,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","small",0.25,154,20862971,0,"conventional indicator","native indicator scale",0.0643020492963249,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","destination_attraction","Destination-attraction shock","small",0.25,132,20662949,0,"conventional indicator","native indicator scale",0.108307299985148,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","large",1,118,20664935,0,"conventional indicator","native indicator scale",0.479288244526023,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","destination_attraction","Destination-attraction shock","medium",0.5,125,20663942,0,"conventional indicator","native indicator scale",0.272104566915596,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,103,20463920,0,"conventional indicator","native indicator scale",0.389350494609282,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,104,20763921,0,"conventional indicator","native indicator scale",0.0754708801572601,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","large",1,76,20864893,0,"conventional indicator","native indicator scale",0.228027810035098,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","role_reassignment","Node role reassignment","small",0.25,69,20962886,0.123846019857168,"conventional indicator","native indicator scale",0.0278309826396583,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","role_reassignment","Node role reassignment","large",1,55,20964872,0.248688352570829,"conventional indicator","native indicator scale",0.10484720779364,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","global_scale","Global volume scaling","medium",0.5,39,20463856,0,"conventional indicator","native indicator scale",0.479316109940545,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","directional_shift","Directional asymmetry shift","medium",0.5,40,20763857,0,"conventional indicator","native indicator scale",0.0726603749119334,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","density_shift","Global density shift","medium",0.5,18,20563835,0,"conventional indicator","native indicator scale",0.380571529699038,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","local_block_shock","Localized block-pair shock","medium",0.5,19,20863836,0,"conventional indicator","native indicator scale",0.101389611655867,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
"indicator_total_weight","null","Null: sampling variation","null",0,182,20361999,0,"conventional indicator","native indicator scale",0.0315957429007856,0.0710006686478987,0.0236923908095985,0.0146085208242832,FALSE
"indicator_total_weight","global_scale","Global volume scaling","small",0.25,175,20462992,0,"conventional indicator","native indicator scale",0.294203796789713,0.0710006686478987,0.0236923908095985,0.0146085208242832,TRUE
