"from_year","to_year","transition","analysis_dimension","estimator","fixed_K","family","scale","channel","score","evidence_percentile","robust_z"
2015,2016,"2015-2016","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",0.786570943455212,0,-2.7214753536252
2015,2016,"2015-2016","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",2.9730272615385,0.294117647058824,-0.928813904277297
2015,2016,"2015-2016","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0772695263070024,0.294117647058824,-1.08034199991894
2015,2016,"2015-2016","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0651559099710221,0,-2.32209860118089
2015,2016,"2015-2016","estimator","spectral",13,"structural roles","label-invariant partition","estimated_role_instability",0.0602000684474218,0.0588235294117647,-1.35572698895375
2015,2016,"2015-2016","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",12.5849119092321,0.117647058823529,-1.07004008091839
2015,2016,"2015-2016","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",0.252375510204079,0.0588235294117647,-1.19622430082048
2015,2016,"2015-2016","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",0.417893877550915,0.117647058823529,-1.08490915450669
2015,2016,"2015-2016","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",0.838845010957565,0.176470588235294,-1.13333097143593
2015,2016,"2015-2016","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0176528579935625,0.411764705882353,-0.413690849701218
2015,2016,"2015-2016","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0353057159868887,0.411764705882353,-0.413690849709307
2015,2016,"2015-2016","resolution","block",2,"structural roles","label-invariant partition","estimated_role_instability",0,0.323529411764706,0
2015,2016,"2015-2016","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",24.1274375446647,0.176470588235294,-0.953998452767527
2015,2016,"2015-2016","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.06962174958002,0.176470588235294,-0.959984283176393
2015,2016,"2015-2016","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.71400319654112,0.411764705882353,-0.219155193491465
2015,2016,"2015-2016","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",1.93947701240524,0.294117647058824,-0.605229430928255
2015,2016,"2015-2016","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0842717341653031,0.647058823529412,0.468169958789553
2015,2016,"2015-2016","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.1402938236128,0.588235294117647,0.409562890673493
2015,2016,"2015-2016","resolution","block",4,"structural roles","label-invariant partition","estimated_role_instability",0.465855653411659,0.588235294117647,0.126979030265275
2015,2016,"2015-2016","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",36.4083687971942,0.176470588235294,-0.999610357821987
2015,2016,"2015-2016","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.22136658789828,0.0588235294117647,-1.9934758165891
2015,2016,"2015-2016","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.6354437711306,0.117647058823529,-2.04773846772766
2015,2016,"2015-2016","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",3.03156851875938,0.176470588235294,-0.939492972081267
2015,2016,"2015-2016","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0988070664098648,0.117647058823529,-3.58116031461725
2015,2016,"2015-2016","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.138835114936463,0.176470588235294,-2.29972938611394
2015,2016,"2015-2016","resolution","block",8,"structural roles","label-invariant partition","estimated_role_instability",0.752208296721084,0.588235294117647,0.348138710141922
2015,2016,"2015-2016","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",42.2759687833034,0.176470588235294,-0.743013558680566
2015,2016,"2015-2016","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.96852496520125,0.470588235294118,-0.457472987664204
2015,2016,"2015-2016","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.87812809145881,0.411764705882353,-0.366888512158076
2015,2016,"2015-2016","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",3.54210021412602,0.529411764705882,0.188762520463792
2015,2016,"2015-2016","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.166540910354718,0.764705882352941,0.444172907405211
2015,2016,"2015-2016","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.159216213389976,0.88235294117647,1.53254939569738
2015,2016,"2015-2016","resolution","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.838390804597701,0.705882352941177,0.27585981061501
2016,2017,"2016-2017","conventional",,,"conventional indicator","native indicator scale","indicator_total_weight",0.0388220962993664,0.294117647058824,-0.319089873864718
2016,2017,"2016-2017","conventional",,,"conventional indicator","native indicator scale","indicator_edge_density",3.28407224958888e-05,0,-1.03111111111111
2016,2017,"2016-2017","conventional",,,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",0.00378176861722967,0.294117647058824,-0.837873591957445
2016,2017,"2016-2017","conventional",,,"conventional indicator","native indicator scale","indicator_in_strength_gini",0.000459827072234242,0.117647058823529,-0.895201323908014
2016,2017,"2016-2017","conventional",,,"conventional indicator","native indicator scale","indicator_out_strength_gini",0.0128324372719422,0.705882352941177,0.33212245690358
2016,2017,"2016-2017","conventional",,,"conventional indicator","native indicator scale","indicator_effective_destinations",0.0135190412490012,0.352941176470588,-0.742979572566154
2016,2017,"2016-2017","conventional",,,"conventional indicator","native indicator scale","indicator_top10_destination_share",0.00169185395435378,0.0588235294117647,-1.39101903966829
2016,2017,"2016-2017","conventional",,,"conventional indicator","native indicator scale","indicator_binary_transitivity",0.00404706995996462,0.529411764705882,0.118787871360604
2016,2017,"2016-2017","adjacency benchmark",,,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",2351.11378498997,0.588235294117647,0.187259563405586
2016,2017,"2016-2017","adjacency benchmark",,,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",138.1373957121,0.647058823529412,0.650423912203467
2016,2017,"2016-2017","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",51.9901034296172,0.529411764705882,0.108380803843889
2016,2017,"2016-2017","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.67904243437273,0.235294117647059,-0.961169241394557
2016,2017,"2016-2017","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.51205077685182,0.176470588235294,-1.11792549440274
2016,2017,"2016-2017","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",3.63770828938531,0.588235294117647,0.432256743729553
2016,2017,"2016-2017","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.117215453112278,0.411764705882353,-0.875382693526696
2016,2017,"2016-2017","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.128845309804069,0.235294117647059,-0.988292328757834
2016,2017,"2016-2017","estimator","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.826741530975108,0.352941176470588,-0.223981521336746
2016,2017,"2016-2017","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",58.5086125832752,0.588235294117647,0.558558769409034
2016,2017,"2016-2017","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.20928965134602,0.470588235294118,-0.342515143583655
2016,2017,"2016-2017","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.04365347060263,0.294117647058824,-0.844719399401597
2016,2017,"2016-2017","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",4.26468815083462,0.705882352941177,1.18252780941461
2016,2017,"2016-2017","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0813972564933807,0.588235294117647,0.81239333339839
2016,2017,"2016-2017","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0905188208393593,0.470588235294118,-0.0467582507276643
2016,2017,"2016-2017","estimator","smooth",13,"structural roles","label-invariant partition","estimated_role_instability",0.184206965820869,0.764705882352941,1.13168525756152
2016,2017,"2016-2017","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",57.5291386291341,0.411764705882353,-0.200849336521709
2016,2017,"2016-2017","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.26900419926686,0.176470588235294,-1.02014855983449
2016,2017,"2016-2017","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.13779427343831,0.117647058823529,-2.08270219879983
2016,2017,"2016-2017","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",4.19831418681963,0.647058823529412,0.242704434997737
2016,2017,"2016-2017","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0822089708878789,0.352941176470588,-0.919658000081057
2016,2017,"2016-2017","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0838134449966699,0.117647058823529,-1.83027021114232
2016,2017,"2016-2017","estimator","spectral",13,"structural roles","label-invariant partition","estimated_role_instability",0.120428721911147,0.235294117647059,-0.976461904635899
2016,2017,"2016-2017","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",43.04159866755,0.588235294117647,0.230066604362296
2016,2017,"2016-2017","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",0.445583673469227,0.235294117647059,-1.0364638346416
2016,2017,"2016-2017","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",0.622563265306044,0.294117647058824,-0.916666234581668
2016,2017,"2016-2017","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",2.61423073140301,0.705882352941177,0.780853590768125
2016,2017,"2016-2017","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0210512661646765,0.470588235294118,-0.19609089508928
2016,2017,"2016-2017","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0421025323294552,0.470588235294118,-0.196090895086266
2016,2017,"2016-2017","resolution","block",2,"structural roles","label-invariant partition","estimated_role_instability",0,0.323529411764706,0
2016,2017,"2016-2017","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",48.3026599048543,0.588235294117647,0.384022605242979
2016,2017,"2016-2017","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.20578277614076,0.352941176470588,-0.755871751457374
2016,2017,"2016-2017","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.70674368581725,0.352941176470588,-0.228581854598466
2016,2017,"2016-2017","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",3.24288545117359,0.705882352941177,0.929431276075324
2016,2017,"2016-2017","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.104760568383618,0.764705882352941,1.37077777802217
2016,2017,"2016-2017","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.156659337709331,0.705882352941177,0.803578343638364
2016,2017,"2016-2017","resolution","block",4,"structural roles","label-invariant partition","estimated_role_instability",0.544189548441171,0.823529411764706,0.842290483992628
2016,2017,"2016-2017","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",56.9207308571836,0.411764705882353,-0.0359739408000154
2016,2017,"2016-2017","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.13923468058149,0.294117647058824,-0.959298956671071
2016,2017,"2016-2017","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.40211312066716,0.235294117647059,-0.903853199065976
2016,2017,"2016-2017","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",4.1730807940242,0.588235294117647,0.323307048873924
2016,2017,"2016-2017","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.176960672957142,0.294117647058824,-0.835611848535806
2016,2017,"2016-2017","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.199292582345698,0.294117647058824,-0.744455871220833
2016,2017,"2016-2017","resolution","block",8,"structural roles","label-invariant partition","estimated_role_instability",0.724127181092158,0.411764705882353,-0.748115816994318
2016,2017,"2016-2017","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",51.9901034296172,0.529411764705882,0.108380803843889
2016,2017,"2016-2017","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.67904243437273,0.235294117647059,-0.961169241394557
2016,2017,"2016-2017","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.51205077685182,0.176470588235294,-1.11792549440274
2016,2017,"2016-2017","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",3.63770828938531,0.588235294117647,0.432256743729553
2016,2017,"2016-2017","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.117215453112278,0.411764705882353,-0.875382693526696
2016,2017,"2016-2017","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.128845309804069,0.235294117647059,-0.988292328757834
2016,2017,"2016-2017","resolution","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.826741530975108,0.352941176470588,-0.223981521336746
2017,2018,"2017-2018","conventional",,,"conventional indicator","native indicator scale","indicator_total_weight",0.112075234356386,0.647058823529412,1.18846400948972
2017,2018,"2017-2018","conventional",,,"conventional indicator","native indicator scale","indicator_edge_density",0.015927750410509,1,3.27111111111112
2017,2018,"2017-2018","conventional",,,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",0.0026381545759144,0.117647058823529,-1.04010267788218
2017,2018,"2017-2018","conventional",,,"conventional indicator","native indicator scale","indicator_in_strength_gini",0.00142266392577617,0.588235294117647,0.969536138147255
2017,2018,"2017-2018","conventional",,,"conventional indicator","native indicator scale","indicator_out_strength_gini",0.0702634232975554,1,8.07444579261996
2017,2018,"2017-2018","conventional",,,"conventional indicator","native indicator scale","indicator_effective_destinations",0.0458146416143719,0.647058823529412,0.63411044606754
2017,2018,"2017-2018","conventional",,,"conventional indicator","native indicator scale","indicator_top10_destination_share",0.0129103254175841,0.823529411764706,1.33109457044379
2017,2018,"2017-2018","conventional",,,"conventional indicator","native indicator scale","indicator_binary_transitivity",0.0187856839321718,0.941176470588235,7.90912100440954
2017,2018,"2017-2018","adjacency benchmark",,,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",5348.03387388153,1,2.40364700158768
2017,2018,"2017-2018","adjacency benchmark",,,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",249.145447835855,1,2.69561955578058
2017,2018,"2017-2018","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",110.50797700582,1,5.23717399888188
2017,2018,"2017-2018","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",3.54581502865151,0.88235294117647,2.28699347023289
2017,2018,"2017-2018","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.77637129814272,0.823529411764706,1.47592949472639
2017,2018,"2017-2018","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",6.42030999278346,0.941176470588235,7.51897445653149
2017,2018,"2017-2018","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.224961667771532,1,2.00704615723927
2017,2018,"2017-2018","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.190131610171193,1,4.09858507236859
2017,2018,"2017-2018","estimator","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.887886728552273,1,2.39960669451113
2017,2018,"2017-2018","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",107.328704168613,1,2.4129442588049
2017,2018,"2017-2018","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.47455073090834,0.764705882352941,1.22435875480556
2017,2018,"2017-2018","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.57766754157054,0.764705882352941,0.961793858671077
2017,2018,"2017-2018","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",5.98958302923013,1,2.41193713243145
2017,2018,"2017-2018","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.128757807461715,1,2.62098831439474
2017,2018,"2017-2018","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.1942469837125,1,2.49870929792772
2017,2018,"2017-2018","estimator","smooth",13,"structural roles","label-invariant partition","estimated_role_instability",0.355872990804361,1,3.24751445806653
2017,2018,"2017-2018","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",116.370464215625,1,3.90323841951373
2017,2018,"2017-2018","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",3.10576814963292,0.823529411764706,1.13294770954935
2017,2018,"2017-2018","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.29278327790161,0.529411764705882,0.017887104892341
2017,2018,"2017-2018","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",7.06889397181493,1,2.9873161606983
2017,2018,"2017-2018","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.163181072358635,0.941176470588235,1.71442786252246
2017,2018,"2017-2018","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.147384161618467,0.470588235294118,-0.15449239983356
2017,2018,"2017-2018","estimator","spectral",13,"structural roles","label-invariant partition","estimated_role_instability",0.400604679147027,0.647058823529412,0.787830536484324
2017,2018,"2017-2018","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",94.6577035168464,0.823529411764706,2.43340682699475
2017,2018,"2017-2018","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.3349551020425,0.411764705882353,-0.30105808555812
2017,2018,"2017-2018","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.33495510204095,0.411764705882353,-0.331063844025703
2017,2018,"2017-2018","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",4.50984436659216,0.823529411764706,2.8246654309761
2017,2018,"2017-2018","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0271762389510074,0.529411764705882,0.196090895089279
2017,2018,"2017-2018","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.0543524779019134,0.529411764705882,0.196090895086267
2017,2018,"2017-2018","resolution","block",2,"structural roles","label-invariant partition","estimated_role_instability",0,0.323529411764706,0
2017,2018,"2017-2018","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",104.731144362026,1,3.50715832455066
2017,2018,"2017-2018","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",4.04025838069711,1,3.49315608238969
2017,2018,"2017-2018","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",4.97971389207878,1,4.02145401162829
2017,2018,"2017-2018","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",5.81759878861053,1,3.96095330189272
2017,2018,"2017-2018","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.255090433077862,1,7.99335619763351
2017,2018,"2017-2018","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.38105826150383,1,6.20619772254676
2017,2018,"2017-2018","resolution","block",4,"structural roles","label-invariant partition","estimated_role_instability",0.76663101690167,1,2.87353034655507
2017,2018,"2017-2018","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",108.657543607949,1,2.39453487732045
2017,2018,"2017-2018","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",3.39700680158984,0.705882352941177,0.457853282268113
2017,2018,"2017-2018","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",3.0675668831259,0.588235294117647,0.0890164862973211
2017,2018,"2017-2018","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",6.27543268602142,0.941176470588235,2.64903763521682
2017,2018,"2017-2018","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.223196553808311,0.705882352941177,0.78866190359185
2017,2018,"2017-2018","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.223086980929424,0.470588235294118,-0.13234293454123
2017,2018,"2017-2018","resolution","block",8,"structural roles","label-invariant partition","estimated_role_instability",0.798952872307473,0.88235294117647,2.17299329508069
2017,2018,"2017-2018","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",110.50797700582,1,5.23717399888188
2017,2018,"2017-2018","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",3.54581502865151,0.88235294117647,2.28699347023289
2017,2018,"2017-2018","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.77637129814272,0.823529411764706,1.47592949472639
2017,2018,"2017-2018","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",6.42030999278346,0.941176470588235,7.51897445653149
2017,2018,"2017-2018","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.224961667771532,1,2.00704615723927
2017,2018,"2017-2018","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.190131610171193,1,4.09858507236859
2017,2018,"2017-2018","resolution","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.887886728552273,1,2.39960669451113
2018,2019,"2018-2019","conventional",,,"conventional indicator","native indicator scale","indicator_total_weight",0.00407723126383175,0.0588235294117647,-1.03414123685444
2018,2019,"2018-2019","conventional",,,"conventional indicator","native indicator scale","indicator_edge_density",0.00942528735632184,0.941176470588235,1.51111111111111
2018,2019,"2018-2019","conventional",,,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",0.00296573845889103,0.235294117647059,-0.982174927063517
2018,2019,"2018-2019","conventional",,,"conventional indicator","native indicator scale","indicator_in_strength_gini",0.000839196165376421,0.411764705882353,-0.16047273793231
2018,2019,"2018-2019","conventional",,,"conventional indicator","native indicator scale","indicator_out_strength_gini",0.0313713684448005,0.823529411764706,2.83137258948613
2018,2019,"2018-2019","conventional",,,"conventional indicator","native indicator scale","indicator_effective_destinations",0.0368113802111019,0.529411764705882,0.250209813370607
2018,2019,"2018-2019","conventional",,,"conventional indicator","native indicator scale","indicator_top10_destination_share",0.00567814010364676,0.352941176470588,-0.423763935766001
2018,2019,"2018-2019","conventional",,,"conventional indicator","native indicator scale","indicator_binary_transitivity",0.00346248032896368,0.294117647058824,-0.190206446572638
2018,2019,"2018-2019","adjacency benchmark",,,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",3060.21723772771,0.647058823529412,0.711680615153001
2018,2019,"2018-2019","adjacency benchmark",,,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",236.335970608584,0.941176470588235,2.45961967540695
2018,2019,"2018-2019","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",81.0963740943513,0.764705882352941,2.65939699420201
2018,2019,"2018-2019","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.82175656513354,0.705882352941177,1.02714012256471
2018,2019,"2018-2019","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.99274396192175,0.470588235294118,-0.131744857976043
2018,2019,"2018-2019","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",6.36482681522875,0.88235294117647,7.37767014529668
2018,2019,"2018-2019","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.22193129963083,0.941176470588235,1.92597768922094
2018,2019,"2018-2019","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.158059216602188,0.823529411764706,1.43651650127044
2018,2019,"2018-2019","estimator","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.80598820994325,0.294117647058824,-1.11445486440144
2018,2019,"2018-2019","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",63.7384721203002,0.705882352941177,0.757210089431351
2018,2019,"2018-2019","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.00575359109021,0.352941176470588,-0.594570111010721
2018,2019,"2018-2019","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.53356165032194,0.470588235294118,-0.267784911869318
2018,2019,"2018-2019","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",4.99616296633774,0.88235294117647,1.70388245484556
2018,2019,"2018-2019","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.082037750600891,0.647058823529412,0.83685239066264
2018,2019,"2018-2019","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.123309782507279,0.705882352941177,0.757925130361185
2018,2019,"2018-2019","estimator","smooth",13,"structural roles","label-invariant partition","estimated_role_instability",0.312842339530055,0.88235294117647,2.71715029024894
2018,2019,"2018-2019","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",78.3775617643982,0.764705882352941,1.25329462215429
2018,2019,"2018-2019","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.46649877749935,0.294117647058824,-0.788640945842411
2018,2019,"2018-2019","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.14989367226402,0.411764705882353,-0.241987557161774
2018,2019,"2018-2019","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",6.14668799176099,0.823529411764706,2.10557883376616
2018,2019,"2018-2019","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.113624500604118,0.529411764705882,0.10231378018246
2018,2019,"2018-2019","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.170848272714654,0.647058823529412,0.46404139727627
2018,2019,"2018-2019","estimator","spectral",13,"structural roles","label-invariant partition","estimated_role_instability",0.43848842763931,0.823529411764706,1.02638780515804
2018,2019,"2018-2019","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",417.11207244297,1,16.1980386815849
2018,2019,"2018-2019","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",11.296005942603,1,7.93556141863758
2018,2019,"2018-2019","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",16.4415818273193,1,12.0869289899539
2018,2019,"2018-2019","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",33.1289461406258,0.88235294117647,33.6811954622399
2018,2019,"2018-2019","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.896904761114654,1,55.8847773089632
2018,2019,"2018-2019","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",1.30768626096619,1,40.3215497241432
2018,2019,"2018-2019","resolution","block",2,"structural roles","label-invariant partition","estimated_role_instability",0.915035351647668,1,0
